Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
33.120.159,False,True,4613,American Decorative Arts,Buckle,Knee Buckle,American,,,,,,,,,,,,,,1730–75,1730,1775,Silver,1 3/8 x 1 1/8 in. (3.5 x 2.9 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4613,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.150,False,True,4614,American Decorative Arts,Buckle,Knee Buckle,American,,,,,Maker,Marked by,B.(?) A.,,,B.(?) A.,,,9999      ,1730–75,1730,1775,Silver,1 3/8 x 1 1/8 in. (3.5 x 2.9 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4614,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.151,False,True,4615,American Decorative Arts,Buckle,Knee Buckle,American,,,,,Maker,Marked by,B.(?) A.,,,B.(?) A.,,,9999      ,1730–75,1730,1775,Silver,1 3/8 x 1 1/8 in. (3.5 x 2.9 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4615,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.148,False,True,4616,American Decorative Arts,Buckle,Knee Buckle,American,,,,,Maker,Marked by,S. A.,,,S. A.,,,9999      ,1770–1810,1770,1810,Silver,1 x 1 3/4 in. (2.5 x 4.4 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4616,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.149,False,True,4617,American Decorative Arts,Buckle,Knee Buckle,American,,,,,Maker,Marked by,S. A.,,,S. A.,,,9999      ,1770–1810,1770,1810,Silver,1 x 1 3/4 in. (2.5 x 4.4 cm),"Bequest of Alphonso T. Clearwater, 1933",,,,,,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4617,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1982.181.1,False,True,4618,American Decorative Arts,Knife,Knife,American,,,,,Maker,,Samuel Kirk,1793–1872,,"Kirk, Samuel",,1793      ,1872      ,ca. 1837–46,1834,1846,Silver,L. 10 11/16 in. (27.1 cm),"Purchase, Iola S. Haverstick Gift, 1982",Made in,Baltimore,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4618,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1982.181.2,False,True,4619,American Decorative Arts,Knife,Knife,American,,,,,Maker,,Samuel Kirk,1793–1872,,"Kirk, Samuel",,1793      ,1872      ,ca. 1837–46,1834,1846,Silver,L. 10 11/16 in. (27.1 cm),"Purchase, Iola S. Haverstick Gift, 1982",Made in,Baltimore,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4619,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1972.235.2,False,False,4620,American Decorative Arts,Knife box,Knife Box,American,,,,,Maker,,Charles-Honoré Lannuier,France 1779–1819 New York,,"Lannuier, Charles-Honoré",,1779      ,1819      ,ca. 1810,1810,1810,Mahogany,H. 20 in. (50.8 cm),"Gift of Fenton L. B. Brown, 1972",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4620,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1972.235.3,False,False,4621,American Decorative Arts,Knife box,Knife Box,American,,,,,Maker,,Charles-Honoré Lannuier,France 1779–1819 New York,,"Lannuier, Charles-Honoré",,1779      ,1819      ,ca. 1815,1812,1815,Mahogany,H. 20 in. (50.8 cm),"Gift of Fenton L. B. Brown, 1972",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4621,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
64.211.1,False,True,4622,American Decorative Arts,Knife box,Knife Box,American,,,,,,,,,,,,,,ca. 1790,1787,1790,"Mahogany, satinwood",14 15/16 x 8 1/4 x 11 1/4 in. (37.9 x 21 x 28.6 cm),"Bequest of Ethel M. Yocum, 1964",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4622,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
64.211.2,False,True,4623,American Decorative Arts,Knife box,Knife Box,American,,,,,,,,,,,,,,ca. 1790,1787,1790,"Mahogany, satinwood",15 x 8 3/4 x 11 1/4 in. (38.1 x 22.2 x 28.6 cm),"Gift of Ethel M. Yocum, 1964",Made in,,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4623,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
54.24.1,False,True,4624,American Decorative Arts,Knife box,Knife Box,American,,,,,Maker|Maker,,Daniel Fueter Jr.|Lewis Fueter,active ca. 1786–1806|active ca. 1769–75,,"Fueter, Jr. Daniel|Fueter, Lewis",,1783      |1766      ,1806      |1775      ,1765–95,1765,1795,"Mahogany, mahogany veneer, white pine, tulip poplar",14 5/8 x 8 3/4 x 8 7/8 in. (37.1 x 22.2 x 22.5 cm),"Morris K. Jesup Fund, 1954",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4624,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
54.24.2,False,True,4625,American Decorative Arts,Knife box,Knife Box,American,,,,,Maker|Maker,,Lewis Fueter|Daniel Fueter Jr.,active ca. 1769–75|active ca. 1786–1806,,"Fueter, Lewis|Fueter, Jr. Daniel",,1766      |1783      ,1775      |1806      ,1765–95,1765,1795,"Mahogany, mahogany veneer, white pine, tulip poplar",14 3/8 x 8 3/4 x 8 7/8 in. (36.5 x 22.2 x 22.5 cm),"Morris K. Jesup Fund, 1954",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4625,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
54.24.3,False,True,4626,American Decorative Arts,Knife box,Knife Box,American,,,,,Maker|Maker,,Lewis Fueter|Daniel Fueter Jr.,active ca. 1769–75|active ca. 1786–1806,,"Fueter, Lewis|Fueter, Jr. Daniel",,1766      |1783      ,1775      |1806      ,1765–95,1765,1795,"Mahogany, mahogany veneer, white pine, tulip poplar",13 1/4 x 8 x 7 3/4 in. (33.7 x 20.3 x 19.7 cm),"Morris K. Jesup Fund, 1954",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4626,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.260.1,False,True,4627,American Decorative Arts,Knife urn,Knife Urn,American,,,,,,,,,,,,,,ca. 1820,1817,1820,"Mahogany, mahogany veneer, white pine, tulip poplar",25 11/16 x 12 9/16 in. (65.2 x 31.9 cm),"Purchase, Mrs. Russell Sage Gift, 1970",Made in,Baltimore,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4627,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1970.260.2,False,True,4628,American Decorative Arts,Knife urn,Knife Urn,American,,,,,,,,,,,,,,ca. 1820,1817,1820,"Mahogany, mahogany veneer, white pine, tulip poplar",25 11/16 x 12 1/2 in. (65.2 x 31.8 cm),"Purchase, Mrs. Russell Sage Gift, 1970",Made in,Baltimore,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4628,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.67.8.5,False,True,4629,American Decorative Arts,Knob,Knob,American,,,,,,,,,,,,,,1820–25,1820,1825,"Blown glass, brass",H. 3 1/2 in. (8.9 cm),"Gift of John Lee Newton, 1967",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/4629,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.36,False,True,4633,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,1820–30,1820,1830,Gilt brass,2 1/16 x 1 1/2 in. (5.2 x 3.8 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4633,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.37,False,True,4634,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,1820–30,1820,1830,Gilt brass,Diam. 1 5/16 in. (3.3 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4634,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.38,False,True,4635,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,1820–30,1820,1830,Gilt brass,Diam. 1 1/2 in. (3.8 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4635,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.39,False,True,4636,American Decorative Arts,Drawer pull,Drawer pull,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,ca. 1810–30,1805,1835,"Cast brass, mercury, gold",Diam. 1 3/8 in. (3.5 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4636,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
Inst.68.8.40,False,True,4637,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,1820–30,1820,1830,Gilt brass,Diam. 1 5/16 in. (3.3 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4637,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1984.257.1,False,True,4638,American Decorative Arts,Knob,Knob,American,,,,,Maker,,Reading Artistic Glass Works,1884–86,,Reading Artistic Glass Works ,,1884      ,1886      ,1884–86,1884,1886,Blown opaque cranberry glass,H. 5/8 in. (1.6 cm); Diam. 7/8 in. (2.2 cm),"Gift of J. Daniel Selig, 1984",Made in,Reading,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/4638,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1984.257.2,False,True,4639,American Decorative Arts,Knob,Knob,American,,,,,Maker,,Reading Artistic Glass Works,1884–86,,Reading Artistic Glass Works ,,1884      ,1886      ,1884–86,1884,1886,Blown opaque cranberry glass,H. 3 in. (7.6 cm); Diam. 1 in. (2.5 cm),"Gift of J. Daniel Selig, 1984",Made in,Reading,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/4639,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
1984.257.3,False,True,4640,American Decorative Arts,Knob,Knob,American,,,,,Maker,,Reading Artistic Glass Works,1884–86,,Reading Artistic Glass Works ,,1884      ,1886      ,1884–86,1884,1886,Blown colorless and opaque cranberry glass,H. 1 3/4 in. (4.4 cm); Diam. 7/8 in. (2.2 cm),"Gift of J. Daniel Selig, 1984",Made in,Reading,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/4640,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"Inst.68.8.35a, b",False,True,4641,American Decorative Arts,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,1820–30,1820,1830,Gilt brass,Knob: Diam. 2 1/2 in. (6.4 cm),"Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4641,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.67,False,True,4642,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1775–1800,1775,1800,Brass,H. 8 1/4 in. (21 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4642,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.68,False,False,4643,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1800–1825,1800,1825,Brass,H. 9 in. (22.9 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4643,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.70,False,False,4644,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1790–1810,1790,1810,Brass,H. 7 3/8 in. (18.7 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4644,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.84,False,False,4645,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1775–1800,1775,1800,Brass,H. 7 5/8 in. (19.4 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4645,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.88,False,False,4646,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,H. 7 3/4 in. (19.7 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4646,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.99,False,True,4647,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1800–1830,1800,1830,Brass,H. 8 in. (20.3 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4647,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.101,False,False,4648,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1800–1830,1800,1830,Brass,H. 7 3/4 in. (19.7 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4648,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.103,False,False,4649,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,H. 9 1/4 in. (23.5 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4649,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
18.110.105,False,False,4650,American Decorative Arts,Knocker,Knocker,,,,,,,,,,,,,,,1760–75,1760,1775,Brass,H. 9 1/4 in. (23.5 cm),"John Stewart Kennedy Fund, 1918",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4650,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
"49.117.2a, b",False,True,4651,American Decorative Arts,Knocker,Knocker,American,,,,,,,,,,,,,,1730–70,1730,1770,"Iron, silver-plated brass","Escutcheon: 4 1/4 x 4 1/2 in. (10.8 x 11.4 cm)
Grasp: 7 1/2 x 4 1/4 in. (19.1 x 10.8 cm)","Gift of Mrs. J. Insley Blair, 1949",Probably made in,,,,United States,New England ,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4651,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
32.51.2,False,True,4652,American Decorative Arts,Label,Label,American,,,,,Maker,Workshop of,Joseph Cox,active ca. 1756–1773,,"Cox, Joseph",,1753      ,1773      ,1757–60,1757,1760,Paper,5 1/2 x 8 1/4 in. (14 x 21 cm),"Gift of Mrs. John J. Riker, 1932",Made in,New York,,,United States,,,,,,,Furniture,,http://www.metmuseum.org/art/collection/search/4652,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
13.24.2,False,True,4653,American Decorative Arts,Lace pattern,Lace Pattern,American,,,,,,,,,,,,,,ca. 1831,1828,1831,Cut paper,26 1/2 x 18 1/4 in. (67.3 x 46.4 cm),"Rogers Fund, 1913",Made in,,,,United States,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/4653,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
10.125.588i,False,False,4654,American Decorative Arts,Ladle,Ladle,,,,,,,,,,,,,,,1700–1800,1700,1800,Wood,H. 5 in. (12.7 cm),"Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/4654,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
34.100.204,False,True,4655,American Decorative Arts,Ladle,Ladle,American,,,,,,,,,,,,,,1700–1800,1700,1800,"Pewter, wood",H. 14 1/2 in. (36.8 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4655,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
34.100.205,False,True,4656,American Decorative Arts,Ladle,Ladle,American,,,,,,,,,,,,,,1700–1800,1700,1800,"Pewter, wood",H. 14 in. (35.6 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4656,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.246,False,True,4657,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,Standish Barry,1763–1844,,"Barry, Standish",,1763      ,1844      ,ca. 1790,1787,1793,Silver,15 3/8 x 3 7/8 in. (39.1 x 9.8 cm); 5 oz. 18 dwt. (183 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Baltimore,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4657,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
28.94.3,False,True,4658,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,John Burger,active ca. 1786–1807,,"Burger, John",,1783      ,1807      ,1790–1800,1790,1800,Silver,"Overall: L. 13 7/8 in. (35.2 cm); 5 oz. 12 dwt. (174.1 g)
Bowl: Diam. 3 3/4 in. (9.5 cm)","Gift of Miss Annie-May Hegeman, 1928",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4658,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
38.127,False,True,4659,American Decorative Arts,Ladle,Ladle,American,,,,,Maker|Maker,,William Cleveland|Samuel Post,1770–1837,,"Cleveland, William|Post, Samuel",,1770      ,1837      |9999      ,ca. 1815,1800,1820,Silver,L. 12 in. (30.5 cm),"Rogers Fund, 1938",Made in,Norwich,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4659,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
41.70.3,False,True,4660,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,Samuel Edwards,1705–1762,,"Edwards, Samuel",,1705      ,1762      ,1745–1760,1745,1760,Silver,"Overall: L. 15 1/2 in. (39.4 cm); 4 oz. (125.1 g)
Bowl: 4 1/16 x 2 1/4 in. (10.3 x 5.7 cm)","Rogers Fund, 1941",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4660,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.247,False,True,4661,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,James Gaskins,ca. 1761–1827,,"Gaskins, J.",,1761      ,1827      ,1790–1800,1790,1800,Silver,14 11/16 x 3 13/16 in. (37.3 x 9.7 cm); 7 oz. 16 dwt. (242.1 g),"Bequest of Alphonso T. Clearwater, 1933",Possibly made in|Possibly made in,Norfolk|Portsmouth,,,United States|United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4661,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
46.140.474,False,False,4662,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,Probably,"Hobbs, Brockunier and Company",1863–1891,,"Hobbs, Brockunier and Company ",,1863      ,1891      ,1800–1900,1800,1900,Blown glass,H. 14 1/2 in. (36.8 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,Wheeling,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/4662,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.248,False,True,4663,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,Probably,William Hollingshead,ca. 1723–1808,,"Hollingshead, William",,1723      ,1808      ,1755–75,1755,1775,Silver,14 3/4 x 3 7/8 in. (37.5 x 9.8 cm); 6 oz. 7 dwt. (197.6 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4663,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.249,False,True,4664,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,James Howell,active ca. 1802–13,,"Howell, James",,1799      ,1813      ,1800–1830,1800,1830,Silver,14 1/2 x 3 3/4 in. (36.8 x 9.5 cm); 6 oz. (185.9 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4664,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
33.120.250,False,True,4665,American Decorative Arts,Ladle,Ladle,American,,,,,Maker,,Richard Humphreys,1750–1832,,"Humphreys, Richard",,1750      ,1832      ,1775–1800,1775,1800,Silver,14 3/16 x 3 5/8 in. (36 x 9.2 cm); 5 oz. 6 dwt. (165.4 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Philadelphia,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/4665,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
41.34.2,False,True,4666,American Decorative Arts,Ladle,Ladle,American,,,,,Maker|Maker,Attributed to|Attributed to,Richard Lee Jr.|Richard Lee,1775–ca. 1858|1747–1823,,"Lee, Jr. Richard|Lee, Richard",,1775      |1747      ,1858      |1823      ,1788–1820,1788,1820,"Pewter, wood",H. 12 in. (30.5 cm),"Gift of Mrs. J. Insley Blair, in memory of her husband, 1941",Possibly made in|Possibly made in,Lanesborough|Springfield,,,United States|United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/4666,1/1/2018 8:00:03 AM,"Metropolitan Museum of Art, New York, NY"
